,sold,date,region
2223,"$1,563.00",2019-08-15,west
2224,"$1,734.00",2019-08-16,north
2225,"$1,524.00",2019-08-16,south
2226,"$1,731.00",2019-08-16,east
2227,"$1,665.00",2019-08-16,west
2228,"$1,710.00",2019-08-17,north
2229,"$1,509.00",2019-08-17,south
2230,"$1,539.00",2019-08-17,east
2231,"$1,533.00",2019-08-17,west
2232,"$1,785.00",2019-08-18,north
2233,"$1,665.00",2019-08-18,south
2234,"$1,722.00",2019-08-18,east
2235,"$1,659.00",2019-08-18,west
2236,"$1,791.00",2019-08-19,north
2237,"$1,680.00",2019-08-19,south
2238,"$1,542.00",2019-08-19,east
2239,"$1,701.00",2019-08-19,west
2240,"$1,671.00",2019-08-20,north
2241,"$1,656.00",2019-08-20,south
2242,"$1,536.00",2019-08-20,east
2243,"$1,800.00",2019-08-20,west
2244,"$1,605.00",2019-08-21,north
2245,"$1,671.00",2019-08-21,south
2246,"$1,590.00",2019-08-21,east
2247,"$1,545.00",2019-08-21,west
2248,"$1,500.00",2019-08-22,north
2249,"$1,779.00",2019-08-22,south
2250,"$1,656.00",2019-08-22,east
2251,"$1,731.00",2019-08-22,west
2252,"$1,614.00",2019-08-23,north
2253,"$1,782.00",2019-08-23,south
2254,"$1,629.00",2019-08-23,east
2255,"$1,635.00",2019-08-23,west
2256,"$1,548.00",2019-08-24,north
2257,"$1,776.00",2019-08-24,south
2258,"$1,743.00",2019-08-24,east
2259,"$1,737.00",2019-08-24,west
2260,"$1,644.00",2019-08-25,north
2261,"$1,626.00",2019-08-25,south
2262,"$1,680.00",2019-08-25,east
2263,"$1,524.00",2019-08-25,west
2264,"$1,515.00",2019-08-26,north
2265,"$1,704.00",2019-08-26,south
2266,"$1,653.00",2019-08-26,east
2267,"$1,554.00",2019-08-26,west
2268,"$1,644.00",2019-08-27,north
2269,"$1,674.00",2019-08-27,south
2270,"$1,665.00",2019-08-27,east
2271,"$1,755.00",2019-08-27,west
2272,"$1,566.00",2019-08-28,north
2273,"$1,659.00",2019-08-28,south
2274,"$1,515.00",2019-08-28,east
2275,"$1,779.00",2019-08-28,west
2276,"$1,572.00",2019-08-29,north
2277,"$1,770.00",2019-08-29,south
2278,"$1,632.00",2019-08-29,east
2279,"$1,677.00",2019-08-29,west
2280,"$1,755.00",2019-08-30,north
2281,"$1,527.00",2019-08-30,south
2282,"$1,623.00",2019-08-30,east
2283,"$1,668.00",2019-08-30,west
2284,"$1,683.00",2019-08-31,north
2285,"$1,698.00",2019-08-31,south
2286,"$1,749.00",2019-08-31,east
2287,"$1,632.00",2019-08-31,west
2288,"$1,785.00",2019-09-01,north
2289,"$1,707.00",2019-09-01,south
2290,"$1,518.00",2019-09-01,east
2291,"$1,563.00",2019-09-01,west
2292,"$1,701.00",2019-09-02,north
2293,"$1,605.00",2019-09-02,south
2294,"$1,596.00",2019-09-02,east
2295,"$1,605.00",2019-09-02,west
2296,"$1,716.00",2019-09-03,north
2297,"$1,569.00",2019-09-03,south
2298,"$1,725.00",2019-09-03,east
2299,"$1,542.00",2019-09-03,west
2300,"$1,692.00",2019-09-04,north
2301,"$1,560.00",2019-09-04,south
2302,"$1,515.00",2019-09-04,east
2303,"$1,653.00",2019-09-04,west
2304,"$1,629.00",2019-09-05,north
2305,"$1,668.00",2019-09-05,south
2306,"$1,698.00",2019-09-05,east
2307,"$1,677.00",2019-09-05,west
2308,"$1,503.00",2019-09-06,north
2309,"$1,776.00",2019-09-06,south
2310,"$1,509.00",2019-09-06,east
2311,"$1,665.00",2019-09-06,west
2312,"$1,683.00",2019-09-07,north
2313,"$1,530.00",2019-09-07,south
2314,"$1,782.00",2019-09-07,east
2315,"$1,584.00",2019-09-07,west
2316,"$1,743.00",2019-09-08,north
2317,"$1,551.00",2019-09-08,south
2318,"$1,620.00",2019-09-08,east
2319,"$1,791.00",2019-09-08,west
2320,"$1,674.00",2019-09-09,north
2321,"$1,797.00",2019-09-09,south
2322,"$1,773.00",2019-09-09,east
2323,"$1,596.00",2019-09-09,west
2324,"$1,617.00",2019-09-10,north
2325,"$1,764.00",2019-09-10,south
2326,"$1,632.00",2019-09-10,east
2327,"$1,506.00",2019-09-10,west
2328,"$1,533.00",2019-09-11,north
2329,"$1,677.00",2019-09-11,south
2330,"$1,746.00",2019-09-11,east
2331,"$1,668.00",2019-09-11,west
2332,"$1,797.00",2019-09-12,north
2333,"$1,545.00",2019-09-12,south
2334,"$1,701.00",2019-09-12,east
2335,"$1,578.00",2019-09-12,west
2336,"$1,626.00",2019-09-13,north
2337,"$1,512.00",2019-09-13,south
2338,"$1,788.00",2019-09-13,east
2339,"$1,671.00",2019-09-13,west
2340,"$1,728.00",2019-09-14,north
2341,"$1,653.00",2019-09-14,south
2342,"$1,644.00",2019-09-14,east
2343,"$1,734.00",2019-09-14,west
2344,"$1,746.00",2019-09-15,north
2345,"$1,524.00",2019-09-15,south
2346,"$1,611.00",2019-09-15,east
2347,"$1,626.00",2019-09-15,west
2348,"$1,668.00",2019-09-16,north
2349,"$1,734.00",2019-09-16,south
2350,"$1,797.00",2019-09-16,east
2351,"$1,725.00",2019-09-16,west
2352,"$1,656.00",2019-09-17,north
2353,"$1,530.00",2019-09-17,south
2354,"$1,695.00",2019-09-17,east
2355,"$1,656.00",2019-09-17,west
2356,"$1,797.00",2019-09-18,north
2357,"$1,515.00",2019-09-18,south
2358,"$1,638.00",2019-09-18,east
2359,"$1,797.00",2019-09-18,west
2360,"$1,800.00",2019-09-19,north
2361,"$1,560.00",2019-09-19,south
2362,"$1,506.00",2019-09-19,east
2363,"$1,581.00",2019-09-19,west
2364,"$1,515.00",2019-09-20,north
2365,"$1,527.00",2019-09-20,south
2366,"$1,758.00",2019-09-20,east
2367,"$1,638.00",2019-09-20,west
2368,"$1,605.00",2019-09-21,north
2369,"$1,716.00",2019-09-21,south
2370,"$1,569.00",2019-09-21,east
2371,"$1,674.00",2019-09-21,west
2372,"$1,632.00",2019-09-22,north
2373,"$1,734.00",2019-09-22,south
2374,"$1,530.00",2019-09-22,east
2375,"$1,689.00",2019-09-22,west
2376,"$1,641.00",2019-09-23,north
2377,"$1,779.00",2019-09-23,south
2378,"$1,659.00",2019-09-23,east
2379,"$1,797.00",2019-09-23,west
2380,"$1,767.00",2019-09-24,north
2381,"$1,755.00",2019-09-24,south
2382,"$1,602.00",2019-09-24,east
2383,"$1,524.00",2019-09-24,west
2384,"$1,794.00",2019-09-25,north
2385,"$1,626.00",2019-09-25,south
2386,"$1,617.00",2019-09-25,east
2387,"$1,773.00",2019-09-25,west
2388,"$1,719.00",2019-09-26,north
2389,"$1,509.00",2019-09-26,south
2390,"$1,686.00",2019-09-26,east
2391,"$1,668.00",2019-09-26,west
2392,"$1,731.00",2019-09-27,north
2393,"$1,590.00",2019-09-27,south
2394,"$1,728.00",2019-09-27,east
2395,"$1,722.00",2019-09-27,west
2396,"$1,548.00",2019-09-28,north
2397,"$1,599.00",2019-09-28,south
2398,"$1,605.00",2019-09-28,east
2399,"$1,671.00",2019-09-28,west
2400,"$1,512.00",2019-09-29,north
2401,"$1,650.00",2019-09-29,south
2402,"$1,614.00",2019-09-29,east
2403,"$1,674.00",2019-09-29,west
2404,"$1,638.00",2019-09-30,north
2405,"$1,731.00",2019-09-30,south
2406,"$1,716.00",2019-09-30,east
2407,"$1,566.00",2019-09-30,west
2408,"$1,707.00",2019-10-01,north
2409,"$1,554.00",2019-10-01,south
2410,"$1,632.00",2019-10-01,east
2411,"$1,584.00",2019-10-01,west
2412,"$1,653.00",2019-10-02,north
2413,"$1,770.00",2019-10-02,south
2414,"$1,758.00",2019-10-02,east
2415,"$1,569.00",2019-10-02,west
2416,"$1,797.00",2019-10-03,north
2417,"$1,551.00",2019-10-03,south
2418,"$1,677.00",2019-10-03,east
2419,"$1,599.00",2019-10-03,west
2420,"$1,512.00",2019-10-04,north
2421,"$1,635.00",2019-10-04,south
2422,"$1,749.00",2019-10-04,east
2423,"$1,689.00",2019-10-04,west
2424,"$1,614.00",2019-10-05,north
2425,"$1,527.00",2019-10-05,south
2426,"$1,521.00",2019-10-05,east
2427,"$1,725.00",2019-10-05,west
2428,"$1,587.00",2019-10-06,north
2429,"$1,701.00",2019-10-06,south
2430,"$1,566.00",2019-10-06,east
2431,"$1,752.00",2019-10-06,west
2432,"$1,668.00",2019-10-07,north
2433,"$1,686.00",2019-10-07,south
2434,"$1,611.00",2019-10-07,east
2435,"$1,569.00",2019-10-07,west
2436,"$1,599.00",2019-10-08,north
2437,"$1,539.00",2019-10-08,south
2438,"$1,611.00",2019-10-08,east
2439,"$1,605.00",2019-10-08,west
2440,"$1,680.00",2019-10-09,north
2441,"$1,704.00",2019-10-09,south
2442,"$1,689.00",2019-10-09,east
2443,"$1,644.00",2019-10-09,west
2444,"$1,701.00",2019-10-10,north
2445,"$1,560.00",2019-10-10,south
2446,"$1,791.00",2019-10-10,east
2447,"$1,698.00",2019-10-10,west
2448,"$1,539.00",2019-10-11,north
2449,"$1,542.00",2019-10-11,south
2450,"$1,704.00",2019-10-11,east
2451,"$1,728.00",2019-10-11,west
2452,"$1,590.00",2019-10-12,north
2453,"$1,743.00",2019-10-12,south
2454,"$1,569.00",2019-10-12,east
2455,"$1,722.00",2019-10-12,west
2456,"$1,545.00",2019-10-13,north
2457,"$1,533.00",2019-10-13,south
2458,"$1,674.00",2019-10-13,east
2459,"$1,704.00",2019-10-13,west
2460,"$1,524.00",2019-10-14,north
2461,"$1,578.00",2019-10-14,south
2462,"$1,692.00",2019-10-14,east
2463,"$1,635.00",2019-10-14,west
2464,"$1,782.00",2019-10-15,north
2465,"$1,587.00",2019-10-15,south
2466,"$1,638.00",2019-10-15,east
2467,"$1,752.00",2019-10-15,west
2468,"$1,542.00",2019-10-16,north
2469,"$1,608.00",2019-10-16,south
2470,"$1,683.00",2019-10-16,east
2471,"$1,596.00",2019-10-16,west
2472,"$1,527.00",2019-10-17,north
2473,"$1,737.00",2019-10-17,south
2474,"$1,671.00",2019-10-17,east
2475,"$1,662.00",2019-10-17,west
2476,"$1,518.00",2019-10-18,north
2477,"$1,746.00",2019-10-18,south
2478,"$1,590.00",2019-10-18,east
2479,"$1,710.00",2019-10-18,west
2480,"$1,647.00",2019-10-19,north
2481,"$1,737.00",2019-10-19,south
2482,"$1,761.00",2019-10-19,east
2483,"$1,587.00",2019-10-19,west
2484,"$1,701.00",2019-10-20,north
2485,"$1,524.00",2019-10-20,south
2486,"$1,677.00",2019-10-20,east
2487,"$1,725.00",2019-10-20,west
2488,"$1,653.00",2019-10-21,north
2489,"$1,686.00",2019-10-21,south
2490,"$1,698.00",2019-10-21,east
2491,"$1,560.00",2019-10-21,west
2492,"$1,515.00",2019-10-22,north
2493,"$1,734.00",2019-10-22,south
2494,"$1,551.00",2019-10-22,east
2495,"$1,713.00",2019-10-22,west
2496,"$1,758.00",2019-10-23,north
2497,"$1,644.00",2019-10-23,south
2498,"$1,758.00",2019-10-23,east
2499,"$1,641.00",2019-10-23,west
2500,"$1,617.00",2019-10-24,north
2501,"$1,611.00",2019-10-24,south
2502,"$1,788.00",2019-10-24,east
2503,"$1,602.00",2019-10-24,west
2504,"$1,638.00",2019-10-25,north
2505,"$1,620.00",2019-10-25,south
2506,"$1,665.00",2019-10-25,east
2507,"$1,500.00",2019-10-25,west
2508,"$1,671.00",2019-10-26,north
2509,"$1,566.00",2019-10-26,south
2510,"$1,740.00",2019-10-26,east
2511,"$1,599.00",2019-10-26,west
2512,"$1,710.00",2019-10-27,north
2513,"$1,668.00",2019-10-27,south
2514,"$1,740.00",2019-10-27,east
2515,"$1,698.00",2019-10-27,west
2516,"$1,503.00",2019-10-28,north
2517,"$1,689.00",2019-10-28,south
2518,"$1,626.00",2019-10-28,east
2519,"$1,674.00",2019-10-28,west
2520,"$1,542.00",2019-10-29,north
2521,"$1,692.00",2019-10-29,south
2522,"$1,719.00",2019-10-29,east
2523,"$1,512.00",2019-10-29,west
2524,"$1,731.00",2019-10-30,north
2525,"$1,644.00",2019-10-30,south
2526,"$1,746.00",2019-10-30,east
2527,"$1,689.00",2019-10-30,west
2528,"$1,800.00",2019-10-31,north
2529,"$1,527.00",2019-10-31,south
2530,"$1,533.00",2019-10-31,east
2531,"$1,800.00",2019-10-31,west
2532,"$1,644.00",2019-11-01,north
2533,"$1,500.00",2019-11-01,south
2534,"$1,800.00",2019-11-01,east
2535,"$1,767.00",2019-11-01,west
2536,"$1,791.00",2019-11-02,north
2537,"$1,776.00",2019-11-02,south
2538,"$1,596.00",2019-11-02,east
2539,"$1,734.00",2019-11-02,west
2540,"$1,542.00",2019-11-03,north
2541,"$1,608.00",2019-11-03,south
2542,"$1,617.00",2019-11-03,east
2543,"$1,623.00",2019-11-03,west
2544,"$1,674.00",2019-11-04,north
2545,"$1,782.00",2019-11-04,south
2546,"$1,680.00",2019-11-04,east
2547,"$1,512.00",2019-11-04,west
2548,"$1,500.00",2019-11-05,north
2549,"$1,668.00",2019-11-05,south
2550,"$1,758.00",2019-11-05,east
2551,"$1,533.00",2019-11-05,west
2552,"$1,785.00",2019-11-06,north
2553,"$1,533.00",2019-11-06,south
2554,"$1,659.00",2019-11-06,east
2555,"$1,506.00",2019-11-06,west
2556,"$1,656.00",2019-11-07,north
2557,"$1,728.00",2019-11-07,south
2558,"$1,728.00",2019-11-07,east
2559,"$1,713.00",2019-11-07,west
2560,"$1,797.00",2019-11-08,north
2561,"$1,686.00",2019-11-08,south
2562,"$1,584.00",2019-11-08,east
2563,"$1,713.00",2019-11-08,west
2564,"$1,665.00",2019-11-09,north
2565,"$1,557.00",2019-11-09,south
2566,"$1,656.00",2019-11-09,east
2567,"$1,767.00",2019-11-09,west
2568,"$1,515.00",2019-11-10,north
2569,"$1,761.00",2019-11-10,south
2570,"$1,767.00",2019-11-10,east
2571,"$1,641.00",2019-11-10,west
2572,"$1,584.00",2019-11-11,north
2573,"$1,545.00",2019-11-11,south
2574,"$1,695.00",2019-11-11,east
2575,"$1,761.00",2019-11-11,west
2576,"$1,701.00",2019-11-12,north
2577,"$1,767.00",2019-11-12,south
2578,"$1,632.00",2019-11-12,east
2579,"$1,704.00",2019-11-12,west
2580,"$1,599.00",2019-11-13,north
2581,"$1,509.00",2019-11-13,south
2582,"$1,728.00",2019-11-13,east
2583,"$1,683.00",2019-11-13,west
2584,"$1,740.00",2019-11-14,north
2585,"$1,626.00",2019-11-14,south
2586,"$1,572.00",2019-11-14,east
2587,"$1,716.00",2019-11-14,west
2588,"$1,641.00",2019-11-15,north
2589,"$1,560.00",2019-11-15,south
2590,"$1,614.00",2019-11-15,east
2591,"$1,605.00",2019-11-15,west
2592,"$1,503.00",2019-11-16,north
2593,"$1,638.00",2019-11-16,south
2594,"$1,662.00",2019-11-16,east
2595,"$1,653.00",2019-11-16,west
2596,"$1,734.00",2019-11-17,north
2597,"$1,599.00",2019-11-17,south
2598,"$1,515.00",2019-11-17,east
2599,"$1,608.00",2019-11-17,west
2600,"$1,566.00",2019-11-18,north
2601,"$1,734.00",2019-11-18,south
2602,"$1,719.00",2019-11-18,east
2603,"$1,773.00",2019-11-18,west
2604,"$1,791.00",2019-11-19,north
2605,"$1,779.00",2019-11-19,south
2606,"$1,641.00",2019-11-19,east
2607,"$1,617.00",2019-11-19,west
2608,"$1,533.00",2019-11-20,north
2609,"$1,527.00",2019-11-20,south
2610,"$1,512.00",2019-11-20,east
2611,"$1,515.00",2019-11-20,west
2612,"$1,734.00",2019-11-21,north
2613,"$1,668.00",2019-11-21,south
2614,"$1,665.00",2019-11-21,east
2615,"$1,644.00",2019-11-21,west
2616,"$1,767.00",2019-11-22,north
2617,"$1,647.00",2019-11-22,south
2618,"$1,665.00",2019-11-22,east
2619,"$1,776.00",2019-11-22,west
2620,"$1,665.00",2019-11-23,north
2621,"$1,632.00",2019-11-23,south
2622,"$1,521.00",2019-11-23,east
2623,"$1,659.00",2019-11-23,west
2624,"$1,623.00",2019-11-24,north
2625,"$1,698.00",2019-11-24,south
2626,"$1,596.00",2019-11-24,east
2627,"$1,674.00",2019-11-24,west
2628,"$1,749.00",2019-11-25,north
2629,"$1,536.00",2019-11-25,south
2630,"$1,734.00",2019-11-25,east
2631,"$1,716.00",2019-11-25,west
2632,"$1,599.00",2019-11-26,north
2633,"$1,500.00",2019-11-26,south
2634,"$1,518.00",2019-11-26,east
2635,"$1,584.00",2019-11-26,west
2636,"$1,551.00",2019-11-27,north
2637,"$1,701.00",2019-11-27,south
2638,"$1,689.00",2019-11-27,east
2639,"$1,746.00",2019-11-27,west
2640,"$1,725.00",2019-11-28,north
2641,"$1,776.00",2019-11-28,south
2642,"$1,707.00",2019-11-28,east
2643,"$1,794.00",2019-11-28,west
2644,"$1,641.00",2019-11-29,north
2645,"$1,653.00",2019-11-29,south
2646,"$1,716.00",2019-11-29,east
2647,"$1,776.00",2019-11-29,west
2648,"$1,797.00",2019-11-30,north
2649,"$1,782.00",2019-11-30,south
2650,"$1,653.00",2019-11-30,east
2651,"$1,596.00",2019-11-30,west
2652,"$1,704.00",2019-12-01,north
2653,"$1,626.00",2019-12-01,south
2654,"$1,617.00",2019-12-01,east
2655,"$1,680.00",2019-12-01,west
2656,"$1,608.00",2019-12-02,north
2657,"$1,713.00",2019-12-02,south
2658,"$1,632.00",2019-12-02,east
2659,"$1,680.00",2019-12-02,west
2660,"$1,791.00",2019-12-03,north
2661,"$1,761.00",2019-12-03,south
2662,"$1,749.00",2019-12-03,east
2663,"$1,626.00",2019-12-03,west
2664,"$1,773.00",2019-12-04,north
2665,"$1,623.00",2019-12-04,south
2666,"$1,662.00",2019-12-04,east
2667,"$1,731.00",2019-12-04,west
2668,"$1,755.00",2019-12-05,north
2669,"$1,602.00",2019-12-05,south
2670,"$1,740.00",2019-12-05,east
2671,"$1,605.00",2019-12-05,west
2672,"$1,680.00",2019-12-06,north
2673,"$1,572.00",2019-12-06,south
2674,"$1,542.00",2019-12-06,east
2675,"$1,779.00",2019-12-06,west
2676,"$1,671.00",2019-12-07,north
2677,"$1,722.00",2019-12-07,south
2678,"$1,728.00",2019-12-07,east
2679,"$1,659.00",2019-12-07,west
2680,"$1,770.00",2019-12-08,north
2681,"$1,632.00",2019-12-08,south
2682,"$1,536.00",2019-12-08,east
2683,"$1,734.00",2019-12-08,west
2684,"$1,584.00",2019-12-09,north
2685,"$1,713.00",2019-12-09,south
2686,"$1,728.00",2019-12-09,east
2687,"$1,725.00",2019-12-09,west
2688,"$1,506.00",2019-12-10,north
2689,"$1,503.00",2019-12-10,south
2690,"$1,521.00",2019-12-10,east
2691,"$1,713.00",2019-12-10,west
2692,"$1,635.00",2019-12-11,north
2693,"$1,506.00",2019-12-11,south
2694,"$1,542.00",2019-12-11,east
2695,"$1,551.00",2019-12-11,west
2696,"$1,623.00",2019-12-12,north
2697,"$1,719.00",2019-12-12,south
2698,"$1,563.00",2019-12-12,east
2699,"$1,791.00",2019-12-12,west
2700,"$1,800.00",2019-12-13,north
2701,"$1,800.00",2019-12-13,south
2702,"$1,740.00",2019-12-13,east
2703,"$1,755.00",2019-12-13,west
2704,"$1,716.00",2019-12-14,north
2705,"$1,632.00",2019-12-14,south
2706,"$1,599.00",2019-12-14,east
2707,"$1,632.00",2019-12-14,west
2708,"$1,725.00",2019-12-15,north
2709,"$1,743.00",2019-12-15,south
2710,"$1,587.00",2019-12-15,east
2711,"$1,608.00",2019-12-15,west
2712,"$1,662.00",2019-12-16,north
2713,"$1,791.00",2019-12-16,south
2714,"$1,773.00",2019-12-16,east
2715,"$1,650.00",2019-12-16,west
2716,"$1,518.00",2019-12-17,north
2717,"$1,749.00",2019-12-17,south
2718,"$1,689.00",2019-12-17,east
2719,"$1,533.00",2019-12-17,west
2720,"$1,533.00",2019-12-18,north
2721,"$1,641.00",2019-12-18,south
2722,"$1,590.00",2019-12-18,east
2723,"$1,740.00",2019-12-18,west
2724,"$1,665.00",2019-12-19,north
2725,"$1,773.00",2019-12-19,south
2726,"$1,503.00",2019-12-19,east
2727,"$1,542.00",2019-12-19,west
2728,"$1,788.00",2019-12-20,north
2729,"$1,773.00",2019-12-20,south
2730,"$1,788.00",2019-12-20,east
2731,"$1,785.00",2019-12-20,west
2732,"$1,605.00",2019-12-21,north
2733,"$1,701.00",2019-12-21,south
2734,"$1,626.00",2019-12-21,east
2735,"$1,623.00",2019-12-21,west
2736,"$1,671.00",2019-12-22,north
2737,"$1,629.00",2019-12-22,south
2738,"$1,725.00",2019-12-22,east
2739,"$1,557.00",2019-12-22,west
2740,"$1,671.00",2019-12-23,north
2741,"$1,662.00",2019-12-23,south
2742,"$1,674.00",2019-12-23,east
2743,"$1,671.00",2019-12-23,west
2744,"$1,620.00",2019-12-24,north
2745,"$1,716.00",2019-12-24,south
2746,"$1,674.00",2019-12-24,east
2747,"$1,686.00",2019-12-24,west
2748,"$1,752.00",2019-12-25,north
2749,"$1,725.00",2019-12-25,south
2750,"$1,545.00",2019-12-25,east
2751,"$1,506.00",2019-12-25,west
2752,"$1,539.00",2019-12-26,north
2753,"$1,716.00",2019-12-26,south
2754,"$1,500.00",2019-12-26,east
2755,"$1,794.00",2019-12-26,west
2756,"$1,716.00",2019-12-27,north
2757,"$1,665.00",2019-12-27,south
2758,"$1,557.00",2019-12-27,east
2759,"$1,620.00",2019-12-27,west
2760,"$1,779.00",2019-12-28,north
2761,"$1,779.00",2019-12-28,south
2762,"$1,752.00",2019-12-28,east
2763,"$1,773.00",2019-12-28,west
2764,"$1,800.00",2019-12-29,north
2765,"$1,773.00",2019-12-29,south
2766,"$1,767.00",2019-12-29,east
2767,"$1,683.00",2019-12-29,west
2768,"$1,542.00",2019-12-30,north
2769,"$1,728.00",2019-12-30,south
2770,"$1,569.00",2019-12-30,east
2771,"$1,659.00",2019-12-30,west
2772,"$1,581.00",2019-12-31,north
2773,"$1,713.00",2019-12-31,south
2774,"$1,533.00",2019-12-31,east
2775,"$1,692.00",2019-12-31,west
2776,"$1,506.00",2020-01-01,north
2777,"$1,659.00",2020-01-01,south
2778,"$1,719.00",2020-01-01,east
2779,"$1,704.00",2020-01-01,west
2780,"$1,767.00",2020-01-02,north
2781,"$1,542.00",2020-01-02,south
2782,"$1,542.00",2020-01-02,east
2783,"$1,629.00",2020-01-02,west
2784,"$1,659.00",2020-01-03,north
2785,"$1,539.00",2020-01-03,south
2786,"$1,734.00",2020-01-03,east
2787,"$1,761.00",2020-01-03,west
2788,"$1,560.00",2020-01-04,north
2789,"$1,767.00",2020-01-04,south
2790,"$1,791.00",2020-01-04,east
2791,"$1,632.00",2020-01-04,west
2792,"$1,716.00",2020-01-05,north
2793,"$1,536.00",2020-01-05,south
2794,"$1,662.00",2020-01-05,east
2795,"$1,680.00",2020-01-05,west
2796,"$1,689.00",2020-01-06,north
2797,"$1,779.00",2020-01-06,south
2798,"$1,512.00",2020-01-06,east
2799,"$1,578.00",2020-01-06,west
2800,"$1,560.00",2020-01-07,north
2801,"$1,581.00",2020-01-07,south
2802,"$1,677.00",2020-01-07,east
2803,"$1,599.00",2020-01-07,west
2804,"$1,713.00",2020-01-08,north
2805,"$1,800.00",2020-01-08,south
2806,"$1,767.00",2020-01-08,east
2807,"$1,752.00",2020-01-08,west
2808,"$1,509.00",2020-01-09,north
2809,"$1,539.00",2020-01-09,south
2810,"$1,671.00",2020-01-09,east
2811,"$1,668.00",2020-01-09,west
2812,"$1,692.00",2020-01-10,north
2813,"$1,584.00",2020-01-10,south
2814,"$1,710.00",2020-01-10,east
2815,"$1,686.00",2020-01-10,west
2816,"$1,617.00",2020-01-11,north
2817,"$1,665.00",2020-01-11,south
2818,"$1,722.00",2020-01-11,east
2819,"$1,551.00",2020-01-11,west
2820,"$1,620.00",2020-01-12,north
2821,"$1,791.00",2020-01-12,south
2822,"$1,662.00",2020-01-12,east
2823,"$1,656.00",2020-01-12,west
2824,"$1,644.00",2020-01-13,north
2825,"$1,659.00",2020-01-13,south
2826,"$1,740.00",2020-01-13,east
2827,"$1,668.00",2020-01-13,west
2828,"$1,566.00",2020-01-14,north
2829,"$1,575.00",2020-01-14,south
2830,"$1,566.00",2020-01-14,east
2831,"$1,578.00",2020-01-14,west
2832,"$1,737.00",2020-01-15,north
2833,"$1,596.00",2020-01-15,south
2834,"$1,776.00",2020-01-15,east
2835,"$1,638.00",2020-01-15,west
2836,"$1,749.00",2020-01-16,north
2837,"$1,752.00",2020-01-16,south
2838,"$1,635.00",2020-01-16,east
2839,"$1,581.00",2020-01-16,west
2840,"$1,521.00",2020-01-17,north
2841,"$1,536.00",2020-01-17,south
2842,"$1,665.00",2020-01-17,east
2843,"$1,782.00",2020-01-17,west
2844,"$1,650.00",2020-01-18,north
2845,"$1,749.00",2020-01-18,south
2846,"$1,797.00",2020-01-18,east
2847,"$1,650.00",2020-01-18,west
2848,"$1,608.00",2020-01-19,north
2849,"$1,608.00",2020-01-19,south
2850,"$1,575.00",2020-01-19,east
2851,"$1,590.00",2020-01-19,west
2852,"$1,665.00",2020-01-20,north
2853,"$1,596.00",2020-01-20,south
2854,"$1,581.00",2020-01-20,east
2855,"$1,695.00",2020-01-20,west
2856,"$1,647.00",2020-01-21,north
2857,"$1,776.00",2020-01-21,south
2858,"$1,719.00",2020-01-21,east
2859,"$1,578.00",2020-01-21,west
2860,"$1,503.00",2020-01-22,north
2861,"$1,569.00",2020-01-22,south
2862,"$1,731.00",2020-01-22,east
2863,"$1,551.00",2020-01-22,west
2864,"$1,626.00",2020-01-23,north
2865,"$1,518.00",2020-01-23,south
2866,"$1,575.00",2020-01-23,east
2867,"$1,611.00",2020-01-23,west
